datasetName	type	basisOfRecord	modified	language	license	bibliographicCitation	references	rightsHolder	institutionID	institutionCode	dynamicProperties	informationWithheld	occurrenceID	occurrenceStatus	individualCount	sex	lifeStage	recordedBy	occurrenceRemarks	associatedReferences	eventDate	verbatimEventDate	habitat	samplingProtocol	eventRemarks	continent	countryCode	country	verbatimLocality	verbatimCoordinates	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	minimumElevationInMeters	maximumElevationInMeters	kingdom	phylum	class	order	family	genus	scientificName	acceptedNameUsage	taxonRank	typeStatus	identifiedBy	dateIdentified	taxonRemarks
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V. 2023. On the jumping spiders (Araneae: Salticidae) from Iran collected by Antoine Senglet (1927–2015) // Arachnology. Vol. 19. No. 4. P. 732-768.	https://sozontov.cc/arachnolibrary/files/p5342_logunov_2023.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0011	present	4	male	adult	Feodorov A.A. | Nakonechnyi A.N.	deposited in Zoological Institute (ZISP), St. Petersburg	Logunov D.V. 2023. On the jumping spiders (Araneae: Salticidae) from Iran collected by Antoine Senglet (1927–2015) // Arachnology. Vol. 19. No. 4. P. 732-768.	2016-04-18	2016-4-18	riverside, in dry shrub fruits			Asia	KZ	Kazakhstan	Almaty Area, valley of Ili River (right bank), c. 40 km NNW of Kapshagai Town	44°15' N; 76°53' E	44.25	76.8833	WGS84	2000	Logunov D.V.	2023	430	430	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Salticus	Salticus tricinctus (C.L.Koch, 1846)	Salticus tricinctus (C.L.Koch, 1846)	SPECIES		Logunov D.V.	2023	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V. 2023. On the jumping spiders (Araneae: Salticidae) from Iran collected by Antoine Senglet (1927–2015) // Arachnology. Vol. 19. No. 4. P. 732-768.	https://sozontov.cc/arachnolibrary/files/p5342_logunov_2023.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0012	present	4	female	adult	Feodorov A.A. | Nakonechnyi A.N.	deposited in Zoological Institute (ZISP), St. Petersburg	Logunov D.V. 2023. On the jumping spiders (Araneae: Salticidae) from Iran collected by Antoine Senglet (1927–2015) // Arachnology. Vol. 19. No. 4. P. 732-768.	2016-04-18	2016-4-18	riverside, in dry shrub fruits			Asia	KZ	Kazakhstan	Almaty Area, valley of Ili River (right bank), c. 40 km NNW of Kapshagai Town	44°15' N; 76°53' E	44.25	76.8833	WGS84	2000	Logunov D.V.	2023	430	430	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Salticus	Salticus tricinctus (C.L.Koch, 1846)	Salticus tricinctus (C.L.Koch, 1846)	SPECIES		Logunov D.V.	2023	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Rakov S.Yu. 1997. A review of the spider genus Evarcha Simon, 1902 in Middle Asia (Aranei Salticidae) // Arthropoda Selecta. Vol.6. No.1/2. P.105–112	https://sozontov.cc/arachnolibrary/files/p4546_rakov_1997.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0013	present	1	male	adult	Linsky V.G.	deposited in Institute for Systematics and Ecology of Animals (ISEA), Novosibirsk	Rakov S.Yu. 1997. A review of the spider genus Evarcha Simon, 1902 in Middle Asia (Aranei Salticidae) // Arthropoda Selecta. Vol.6. No.1/2. P.105–112	1990-04-25	1990-4-25				Asia	KZ	Kazakhstan	Taldy-Kurgan Area, Aidarly, Teresken	44.027691 N; 79.53638 E	44.02769	79.53638	WGS84	500	Nekhaeva A.A.	2025-05-12	534	536	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Evarcha	Evarcha Simon, 1902	Evarcha Simon, 1902	GENUS		Rakov S.Yu.	1997	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Rakov S.Yu. 1997. A review of the spider genus Evarcha Simon, 1902 in Middle Asia (Aranei Salticidae) // Arthropoda Selecta. Vol.6. No.1/2. P.105–112	https://sozontov.cc/arachnolibrary/files/p4546_rakov_1997.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0014	present	1	female	adult	Auezova G.A.	deposited in Institute for Systematics and Ecology of Animals (ISEA), Novosibirsk	Rakov S.Yu. 1997. A review of the spider genus Evarcha Simon, 1902 in Middle Asia (Aranei Salticidae) // Arthropoda Selecta. Vol.6. No.1/2. P.105–112	1991-09-03	1991-9-3				Asia	KZ	Kazakhstan	Almaty Area, Almaty (Alma-Ata)	43.231221 N; 76.88695 E	43.231	76.887	WGS84	7000	Nekhaeva A.A.	2025-05-12	830	832	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Evarcha	Evarcha arcuata (Clerck, 1757)	Evarcha arcuata (Clerck, 1757)	SPECIES		Rakov S.Yu.	1997	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Rakov S.Yu. 1997. A review of the spider genus Evarcha Simon, 1902 in Middle Asia (Aranei Salticidae) // Arthropoda Selecta. Vol.6. No.1/2. P.105–112	https://sozontov.cc/arachnolibrary/files/p4546_rakov_1997.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"		lib_spiders_0015	present	1	male	adult	Pavlenko T.V.	deposited in Zoological Institute (ZISP), St. Petersburg	Rakov S.Yu. 1997. A review of the spider genus Evarcha Simon, 1902 in Middle Asia (Aranei Salticidae) // Arthropoda Selecta. Vol.6. No.1/2. P.105–112	1984-08-13/18	1984-8-13/1984-8-18				Asia	KZ	Kazakhstan	Almaty Area, Kiik-Bai Canyon	43.419328 N; 77.875726 E	43.419	77.876	WGS84	7000	Nekhaeva A.A.	2025-05-12	1290	1292	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Evarcha	Evarcha arcuata (Clerck, 1757)	Evarcha arcuata (Clerck, 1757)	SPECIES		Rakov S.Yu.	1997	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Ponomarev A.V. 2020. Karakumosa gen.nov., a new Central Asian genus of fossorial wolf spiders (Araneae: Lycosidae: Lycosinae) // Rev. suisse Zool. T.127. Fasc.2. P.275–313	https://sozontov.cc/arachnolibrary/files/p3926_logunov.p_2020.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0016	present	1	male	adult	Zyuzin A.A.	deposited in Manchester Museum University of Manchester (MMUM), Manchester	Logunov D.V., Ponomarev A.V. 2020. Karakumosa gen.nov., a new Central Asian genus of fossorial wolf spiders (Araneae: Lycosidae: Lycosinae) // Rev. suisse Zool. T.127. Fasc.2. P.275–313	1990-05-25/26	1990-5-25/1990-5-26	sands			Asia	KZ	Kazakhstan	Almaty Area, Ili District, near Kapchagay (on left side of road before reaching town)	"43°50'17.3"" N; 76°58'14.9"" E"	43.83814	76.97081	WGS84	50	Logunov D.V. | Ponomarev A.V.	2020	568	570	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	Karakumosa alticeps (Kroneberg, 1875)	Karakumosa alticeps (Kroneberg, 1875)	SPECIES		Logunov D.V. | Ponomarev A.V.	2020	comb. n.: transferred to the new genera
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Ponomarev A.V. 2020. Karakumosa gen.nov., a new Central Asian genus of fossorial wolf spiders (Araneae: Lycosidae: Lycosinae) // Rev. suisse Zool. T.127. Fasc.2. P.275–313	https://sozontov.cc/arachnolibrary/files/p3926_logunov.p_2020.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0017	present	3	female	adult	Zyuzin A.A.	deposited in Manchester Museum University of Manchester (MMUM), Manchester	Logunov D.V., Ponomarev A.V. 2020. Karakumosa gen.nov., a new Central Asian genus of fossorial wolf spiders (Araneae: Lycosidae: Lycosinae) // Rev. suisse Zool. T.127. Fasc.2. P.275–313	1990-05-25/26	1990-5-25/1990-5-26	sands			Asia	KZ	Kazakhstan	Almaty Area, Ili District, near Kapchagay (on left side of road before reaching town)	"43°50'17.3"" N; 76°58'14.9"" E"	43.83814	76.97081	WGS84	50	Logunov D.V. | Ponomarev A.V.	2020	568	570	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	Karakumosa alticeps (Kroneberg, 1875)	Karakumosa alticeps (Kroneberg, 1875)	SPECIES		Logunov D.V. | Ponomarev A.V.	2020	comb. n.: transferred to the new genera
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V. 1997. Salticidae of Middle Asia. 4. A review of the genus Euophrys (s.str.) C.L.Koch (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.9. P.344–352	https://sozontov.cc/arachnolibrary/files/p3799_euophrys.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0018	present	1	male	adult	Ovtchinnikov S.V.	deposited in Institute for Systematics and Ecology of Animals (ISEA), Novosibirsk	Logunov D.V. 1997. Salticidae of Middle Asia. 4. A review of the genus Euophrys (s.str.) C.L.Koch (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.9. P.344–352	1991-06-28	1991-6-28				Asia	KZ	Kazakhstan	Dzhungaria, near Sarkand	45.41774 N; 79.908717 E	45.4177	79.9087	WGS84	3400	Nekhaeva A.A.	2025-05-12	756	758	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Euophrys	Euophrys uralensis Logunov, Cutler & Marusik, 1993	Euophrys uralensis Logunov, Cutler & Marusik, 1993	SPECIES		Logunov D.V.	1997	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V. 1997. Salticidae of Middle Asia. 4. A review of the genus Euophrys (s.str.) C.L.Koch (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.9. P.344–352	https://sozontov.cc/arachnolibrary/files/p3799_euophrys.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0019	present	2	male	adult	Feodorov A.A. | Zyuzin A.A.	deposited in Institute for Systematics and Ecology of Animals (ISEA), Novosibirsk	Logunov D.V. 1997. Salticidae of Middle Asia. 4. A review of the genus Euophrys (s.str.) C.L.Koch (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.9. P.344–352	1992-05-17	1992-5-17				Asia	KZ	Kazakhstan	Almaty Area, Dzhambulskiy District, 80–95 km NW of Uzunagach, Aktau Mts.	43.378465 N; 75.150187 E	43.3785	75.1502	WGS84	5000	Nekhaeva A.A.	2025-05-12	895	897	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Euophrys	Euophrys frontalis (Walckenaer, 1802)	Euophrys frontalis (Walckenaer, 1802)	SPECIES		Logunov D.V.	1997	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V. 1997. Salticidae of Middle Asia. 4. A review of the genus Euophrys (s.str.) C.L.Koch (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.9. P.344–352	https://sozontov.cc/arachnolibrary/files/p3799_euophrys.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0020	present	1	female	adult	Feodorov A.A. | Zyuzin A.A.	deposited in Institute for Systematics and Ecology of Animals (ISEA), Novosibirsk	Logunov D.V. 1997. Salticidae of Middle Asia. 4. A review of the genus Euophrys (s.str.) C.L.Koch (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.9. P.344–352	1992-05-17	1992-5-17				Asia	KZ	Kazakhstan	Almaty Area, Dzhambulskiy District, 80–95 km NW of Uzunagach, Aktau Mts.	43.378465 N; 75.150187 E	43.3785	75.1502	WGS84	5000	Nekhaeva A.A.	2025-05-12	895	897	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Euophrys	Euophrys frontalis (Walckenaer, 1802)	Euophrys frontalis (Walckenaer, 1802)	SPECIES		Logunov D.V.	1997	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V. 1997. Salticidae of Middle Asia. 4. A review of the genus Euophrys (s.str.) C.L.Koch (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.9. P.344–352	https://sozontov.cc/arachnolibrary/files/p3799_euophrys.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0021	present	1	male	adult	Tarabaev Ch.K. | Zarko M.V.	deposited in Institute for Systematics and Ecology of Animals (ISEA), Novosibirsk	Logunov D.V. 1997. Salticidae of Middle Asia. 4. A review of the genus Euophrys (s.str.) C.L.Koch (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.9. P.344–352	1989	1989			summer	Asia	KZ	Kazakhstan	Almaty Area, c. 10 km N of Otar	43.630031 N; 75.201751 E	43.63003	75.20175	WGS84	500	Nekhaeva A.A.	2025-05-12	1063	1065	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Euophrys	Euophrys frontalis (Walckenaer, 1802)	Euophrys frontalis (Walckenaer, 1802)	SPECIES		Logunov D.V.	1997	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Kronestedt T. 1997. A new Palearctic species of the genus Sitticus Simon, with notes on related species in the floricola group (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.7. P.225–233	https://sozontov.cc/arachnolibrary/files/p3901_logunov1997anewpalearctic.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"		lib_spiders_0022	present	1	female	adult	Milko D.A.	deposited in Zoological Museum of the Moscow State University (ZMMU), Moscow	Logunov D.V., Kronestedt T. 1997. A new Palearctic species of the genus Sitticus Simon, with notes on related species in the floricola group (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.7. P.225–233	1993-06-25	1993-6-25				Asia	KZ	Kazakhstan	Almaty Area, Temirlik River valley	43.325377 N; 79.187702 E	43.3254	79.1877	WGS84	4000	Nekhaeva A.A.	2025-05-12	1055	1057	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Sitticus inexpectus	Attulus inexpectus (Logunov & Kronestedt, 1997)	SPECIES	holotype	Logunov D.V. | Kronestedt T.	1997	sp.n.: holotype
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Kronestedt T. 1997. A new Palearctic species of the genus Sitticus Simon, with notes on related species in the floricola group (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.7. P.225–233	https://sozontov.cc/arachnolibrary/files/p3901_logunov1997anewpalearctic.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0023	present	2	male	adult	Zyuzin A.A.	deposited in Swedish Museum of Natural History (NRS), Stockholm	Logunov D.V., Kronestedt T. 1997. A new Palearctic species of the genus Sitticus Simon, with notes on related species in the floricola group (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.7. P.225–233	1986-05-11/13	1986-5-11/1986-5-13				Asia	KZ	Kazakhstan	Almaty Area, Balkhanskiy District, Bakanas, bank of Ili River	44.797757 N; 76.27224 E	44.7978	76.2722	WGS84	2400	Nekhaeva A.A.	2025-05-12	392	394	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Sitticus inexpectus	Attulus inexpectus (Logunov & Kronestedt, 1997)	SPECIES	paratype	Logunov D.V. | Kronestedt T.	1997	sp.n.: paratype
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V., Kronestedt T. 1997. A new Palearctic species of the genus Sitticus Simon, with notes on related species in the floricola group (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.7. P.225–233	https://sozontov.cc/arachnolibrary/files/p3901_logunov1997anewpalearctic.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0024	present	2	female	adult	Zyuzin A.A.	deposited in Swedish Museum of Natural History (NRS), Stockholm	Logunov D.V., Kronestedt T. 1997. A new Palearctic species of the genus Sitticus Simon, with notes on related species in the floricola group (Araneae, Salticidae) // Bull. Brit. arachnol. Soc. Vol.10. Pt.7. P.225–233	1986-05-11/13	1986-5-11/1986-5-13				Asia	KZ	Kazakhstan	Almaty Area, Balkhanskiy District, Bakanas, bank of Ili River	44.797757 N; 76.27224 E	44.7978	76.2722	WGS84	2400	Nekhaeva A.A.	2025-05-12	392	394	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Sitticus inexpectus	Attulus inexpectus (Logunov & Kronestedt, 1997)	SPECIES	paratype	Logunov D.V. | Kronestedt T.	1997	sp.n.: paratype
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Logunov D.V. 1993. Notes on the penicillatus species group of the genus Sitticus Simon, 1901 with a description of a new species (Araneae, Salticidae) // Genus. Vol.4. No.1. P.1–15	https://sozontov.cc/arachnolibrary/files/p3787_logunov_1993.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0025	present	1	male	adult	Logunov D.V.	deposited in Biological Institute (BI) of Siberian Branch of the Russian Academy of Sicences, Novosibirsk (1411)	Logunov D.V. 1993. Notes on the penicillatus species group of the genus Sitticus Simon, 1901 with a description of a new species (Araneae, Salticidae) // Genus. Vol.4. No.1. P.1–15	1992-08-27	1992-8-27				Asia	KZ	Kazakhstan	Alma-Ata Area, Talgarsky District, 17-18 km E of Kapchagay Town	43.951666 N; 77.243867 E	43.95167	77.24387	WGS84	500	Nekhaeva A.A.	2025-05-11	597	599	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Sitticus mirandus	Attulus mirandus (Logunov, 1993)	SPECIES	paratype	Logunov D.V.	1993	sp.n.: paratype
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Marusik Yu.M., Azarkina G.N. 2020. Who is Eresus tristis Kroneberg, 1875 (Aranei: Eresidae)? // Arthropoda Selecta. Vol.29. No.4. P.470–474	https://sozontov.cc/arachnolibrary/files/p4022_29_4_470_474_Marusik_Azarkina_for_Inet.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0026	present	1	male	adult	Fomichev A.A. | Dudko R.Yu. | Nakonechnyi A.N.	deposited in Institute for Systematics and Ecology of Animals (ISEA), Novosibirsk	Marusik Yu.M., Azarkina G.N. 2020. Who is Eresus tristis Kroneberg, 1875 (Aranei: Eresidae)? // Arthropoda Selecta. Vol.29. No.4. P.470–474	2016-04-15	2016-4-15	sandy steppe			Asia	KZ	Kazakhstan	Almaty Region, environs of railway station Saykan	46°26' N; 80°41' E	46.4333	80.6833	WGS84	2000	Marusik Yu.M. | Azarkina G.N.	2020	394	400	Animalia	Arthropoda	Arachnida	Araneae	Eresidae	Eresus	Eresus Walckenaer, 1805	Eresus Walckenaer, 1805	GENUS		Marusik Yu.M. | Azarkina G.N.	2020	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Marusik Yu.M., Fomichev A.A., Tuneva T.K. 2016. Redescription of Asagena semideserta (Ponomarev, 2005) comb. n. (Araneae: Theridiidae) // Acta zool. bulg. Vol.68. No.4. P.477–482	https://sozontov.cc/arachnolibrary/files/p4068_13704_marusik_fomichev_&_tuneva_2016_act_68_477_482.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0027	present	3	male	adult	Tuneva T.K.	deposited in Perm State University (PSU), Perm	Marusik Yu.M., Fomichev A.A., Tuneva T.K. 2016. Redescription of Asagena semideserta (Ponomarev, 2005) comb. n. (Araneae: Theridiidae) // Acta zool. bulg. Vol.68. No.4. P.477–482	2010-05-15	2010-5-15				Asia	KZ	Kazakhstan	Karaganda Region, ca 2 km W of Chubar-Tyubek Vil., Balkhash Lake shore	46°46' N; 74°44' E	46.7667	74.7333	WGS84	2000	Marusik Yu.M. | Fomichev A.A. | Tuneva T.K.	2016	336	338	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Asagena	Asagena semideserta (Ponomarev, 2005)	Asagena semideserta (Ponomarev, 2005)	SPECIES		Marusik Yu.M. | Fomichev A.A. | Tuneva T.K.	2016	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Marusik Yu.M., Fomichev A.A., Tuneva T.K. 2016. Redescription of Asagena semideserta (Ponomarev, 2005) comb. n. (Araneae: Theridiidae) // Acta zool. bulg. Vol.68. No.4. P.477–482	https://sozontov.cc/arachnolibrary/files/p4068_13704_marusik_fomichev_&_tuneva_2016_act_68_477_482.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0028	present	4	female	adult	Tuneva T.K.	deposited in Perm State University (PSU), Perm	Marusik Yu.M., Fomichev A.A., Tuneva T.K. 2016. Redescription of Asagena semideserta (Ponomarev, 2005) comb. n. (Araneae: Theridiidae) // Acta zool. bulg. Vol.68. No.4. P.477–482	2010-05-15	2010-5-15				Asia	KZ	Kazakhstan	Karaganda Region, ca 2 km W of Chubar-Tyubek Vil., Balkhash Lake shore	46°46' N; 74°44' E	46.7667	74.7333	WGS84	2000	Marusik Yu.M. | Fomichev A.A. | Tuneva T.K.	2016	336	338	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Asagena	Asagena semideserta (Ponomarev, 2005)	Asagena semideserta (Ponomarev, 2005)	SPECIES		Marusik Yu.M. | Fomichev A.A. | Tuneva T.K.	2016	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-08-13	en|ru	CC-BY	Marusik Yu.M., Fomichev A.A., Tuneva T.K. 2016. Redescription of Asagena semideserta (Ponomarev, 2005) comb. n. (Araneae: Theridiidae) // Acta zool. bulg. Vol.68. No.4. P.477–482	https://sozontov.cc/arachnolibrary/files/p4068_13704_marusik_fomichev_&_tuneva_2016_act_68_477_482.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"		lib_spiders_0029	present	3	male	subadult	Tuneva T.K.	deposited in Perm State University (PSU), Perm	Marusik Yu.M., Fomichev A.A., Tuneva T.K. 2016. Redescription of Asagena semideserta (Ponomarev, 2005) comb. n. (Araneae: Theridiidae) // Acta zool. bulg. Vol.68. No.4. P.477–482	2010-05-15	2010-5-15				Asia	KZ	Kazakhstan	Karaganda Region, ca 2 km W of Chubar-Tyubek Vil., Balkhash Lake shore	46°46' N; 74°44' E	46.7667	74.7333	WGS84	2000	Marusik Yu.M. | Fomichev A.A. | Tuneva T.K.	2016	336	338	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Asagena	Asagena semideserta (Ponomarev, 2005)	Asagena semideserta (Ponomarev, 2005)	SPECIES		Marusik Yu.M. | Fomichev A.A. | Tuneva T.K.	2016	
